nohup: ignoring input

> my-v0-project@0.1.0 start
> npx serve@latest out

 INFO  Accepting connections at http://localhost:3000
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 Returned 304 in 0 ms
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 GET /_next/static/chunks/3464-e37a9ac466346aa2.js
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 GET /_next/static/chunks/4058-92ff989c027a30d2.js
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 GET /_next/static/chunks/9840-b6851af4c6f0cc09.js
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 GET /_next/static/chunks/1727-426fd0749f914fec.js
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 GET /_next/static/chunks/9693-0c2653603919ca0d.js
 HTTP  3/19/2025 1:21:55 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/app/login/page-372d2411f53210d1.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/5720-16077e433671a65a.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/1864-5567b6662ab07165.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 0 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/4179-e482952bb7504fd6.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/4395-5b3eea389524c337.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/app/layout-92bb6d2ee7d822c3.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 3 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /forgot-password.txt?_rsc=16djb
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /signup.txt?_rsc=16djb
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/3777-ce774a167da96ef1.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/app/forgot-password/page-c48b1de7791de96a.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/4647-56808fd4ebf27dd4.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/app/signup/page-82dd83bab7a5864b.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 3 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 3 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 GET /_next/static/chunks/820-facd5dfcb2eee83d.js
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 5 ms
 HTTP  3/19/2025 1:21:56 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /login
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/media/a34f9d1faa5f3315-s.p.woff2
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/css/9fcdb11c6d2f0c20.css
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/webpack-d0e0c7c4b7f8a9e5.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/2117-7d6fae62a3a7c663.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/fd9d1056-ce72aeeafde40365.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/main-app-17fa30681df8df0d.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/7317-4f5a6dec71090d7d.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 0 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/5157-172238ad01c01eb5.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/7648-d3d9352103431dbb.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/2957-ec6a5c27eeff113d.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/8658-e3a94d73fe1366ad.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 3 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/4058-92ff989c027a30d2.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 0 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/3464-e37a9ac466346aa2.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/9840-b6851af4c6f0cc09.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/1727-426fd0749f914fec.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 5 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 5 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/9693-0c2653603919ca0d.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/app/login/page-372d2411f53210d1.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 0 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/1864-5567b6662ab07165.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/5720-16077e433671a65a.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 0 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/4179-e482952bb7504fd6.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/4395-5b3eea389524c337.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 3 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 3 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/app/layout-92bb6d2ee7d822c3.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /signup.txt?_rsc=16djb
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /forgot-password.txt?_rsc=16djb
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/820-facd5dfcb2eee83d.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/3777-ce774a167da96ef1.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/4647-56808fd4ebf27dd4.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/app/forgot-password/page-c48b1de7791de96a.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 GET /_next/static/chunks/app/signup/page-82dd83bab7a5864b.js
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:22:00 PM 127.0.0.1 Returned 304 in 1 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /login
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/media/a34f9d1faa5f3315-s.p.woff2
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/css/9fcdb11c6d2f0c20.css
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/webpack-d0e0c7c4b7f8a9e5.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/2117-7d6fae62a3a7c663.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/fd9d1056-ce72aeeafde40365.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/main-app-17fa30681df8df0d.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/7317-4f5a6dec71090d7d.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/5157-172238ad01c01eb5.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/7648-d3d9352103431dbb.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/2957-ec6a5c27eeff113d.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/8658-e3a94d73fe1366ad.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/3464-e37a9ac466346aa2.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/4058-92ff989c027a30d2.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/9840-b6851af4c6f0cc09.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/1727-426fd0749f914fec.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/9693-0c2653603919ca0d.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/app/login/page-372d2411f53210d1.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/5720-16077e433671a65a.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/1864-5567b6662ab07165.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/4395-5b3eea389524c337.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/4179-e482952bb7504fd6.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/app/layout-92bb6d2ee7d822c3.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /forgot-password.txt?_rsc=16djb
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /signup.txt?_rsc=16djb
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/820-facd5dfcb2eee83d.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/3777-ce774a167da96ef1.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/4647-56808fd4ebf27dd4.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/app/forgot-password/page-c48b1de7791de96a.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 GET /_next/static/chunks/app/signup/page-82dd83bab7a5864b.js
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:08 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /login
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/media/a34f9d1faa5f3315-s.p.woff2
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/css/9fcdb11c6d2f0c20.css
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/webpack-d0e0c7c4b7f8a9e5.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/2117-7d6fae62a3a7c663.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/fd9d1056-ce72aeeafde40365.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/7317-4f5a6dec71090d7d.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/main-app-17fa30681df8df0d.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 7 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 7 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/5157-172238ad01c01eb5.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 9 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/7648-d3d9352103431dbb.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/2957-ec6a5c27eeff113d.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/4058-92ff989c027a30d2.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/8658-e3a94d73fe1366ad.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/3464-e37a9ac466346aa2.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/9840-b6851af4c6f0cc09.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/1727-426fd0749f914fec.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/9693-0c2653603919ca0d.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/app/login/page-372d2411f53210d1.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/5720-16077e433671a65a.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/1864-5567b6662ab07165.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/4395-5b3eea389524c337.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/app/layout-92bb6d2ee7d822c3.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/4179-e482952bb7504fd6.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /signup.txt?_rsc=16djb
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /forgot-password.txt?_rsc=16djb
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/3777-ce774a167da96ef1.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/app/forgot-password/page-c48b1de7791de96a.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/820-facd5dfcb2eee83d.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/4647-56808fd4ebf27dd4.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 GET /_next/static/chunks/app/signup/page-82dd83bab7a5864b.js
 HTTP  3/19/2025 1:22:17 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:23:55 PM 127.0.0.1 GET /
 HTTP  3/19/2025 1:23:55 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  3/19/2025 1:24:03 PM 127.0.0.1 GET /login
 HTTP  3/19/2025 1:24:03 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:24:03 PM 127.0.0.1 GET /_next/static/media/a34f9d1faa5f3315-s.p.woff2
 HTTP  3/19/2025 1:24:03 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/fd9d1056-ce72aeeafde40365.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/css/9fcdb11c6d2f0c20.css
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/2117-7d6fae62a3a7c663.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/main-app-17fa30681df8df0d.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/webpack-d0e0c7c4b7f8a9e5.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/7317-4f5a6dec71090d7d.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/5157-172238ad01c01eb5.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/2957-ec6a5c27eeff113d.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/7648-d3d9352103431dbb.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/8658-e3a94d73fe1366ad.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/4058-92ff989c027a30d2.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/3464-e37a9ac466346aa2.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/9840-b6851af4c6f0cc09.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/1727-426fd0749f914fec.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/9693-0c2653603919ca0d.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/app/login/page-372d2411f53210d1.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/5720-16077e433671a65a.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/1864-5567b6662ab07165.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/4395-5b3eea389524c337.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/4179-e482952bb7504fd6.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/app/layout-92bb6d2ee7d822c3.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /forgot-password.txt?_rsc=16djb
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 0 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /signup.txt?_rsc=16djb
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/app/forgot-password/page-c48b1de7791de96a.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/3777-ce774a167da96ef1.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/4647-56808fd4ebf27dd4.js
 HTTP  3/19/2025 1:24:04 PM 127.0.0.1 GET /_next/static/chunks/820-facd5dfcb2eee83d.js
